access,array_size,bits,default,default_changed,description,flag,invalid,map_offset,max,min,name,permission,read_permission,readable,reserved,resolved_access,resolved_array_size,resolved_bit_offset,resolved_bits,resolved_default,resolved_max,resolved_min,resolved_offset,resolved_read_permission,resolved_total_size,resolved_type,resolved_type_size,resolved_write_permission,type,use_bitfields,use_defines,use_enums,writable,write_permission
read-write,,,,,padding bytes,,,756,,,dac.padding[7],interface,[0],False,True,1,12,,,,,,4,0,12,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,757,,,dac.padding[8],interface,[0],False,True,1,12,,,,,,4,0,12,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,758,,,dac.padding[9],interface,[0],False,True,1,12,,,,,,4,0,12,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,759,,,dac.padding[10],interface,[0],False,True,1,12,,,,,,4,0,12,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,760,,,dac.padding[11],interface,[0],False,True,1,12,,,,,,4,0,12,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,0:periph will initialize on execute - 1:periph initialized,,,761,,,tmr.mode.init,interface,[0],False,,1,,0,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,0:periph is enabled - 1:periph is disabled,,,761,,,tmr.mode.disable,interface,[0],False,,1,,1,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,0:both - 1:rising - 2:falling,,,761,,,tmr.mode.trig_edge,interface,[0],False,,1,,2,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bits,,,761,,,tmr.mode.padding,interface,[0],False,True,1,,4,4,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,0:high impedance input - 1:push pull output - 2:open drain output,,,762,,,tmr.dut_ic.io_type,interface,[0],False,,1,,0,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,pull of the resistor - 0:none - 1:pullup - 2:pulldown,,,762,,,tmr.dut_ic.pull,interface,[0],False,,1,,2,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,If output sets gpio level - 0:low - 1:high,,,762,,,tmr.dut_ic.set_level,interface,[0],False,,1,,4,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,Current value of gpio - 0:low - 1:high,,,762,,,tmr.dut_ic.level,interface,[0],False,,1,,5,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bits,,,762,,,tmr.dut_ic.padding,interface,[0],False,True,1,,6,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,The minimum amount of time to wait before triggering another event in ns,,,763,,,tmr.min_holdoff,interface,[0],False,,0,,,,,,,2,0,2,uint16_t,2,0,uint16_t,True,False,False,False,[None]
read-write,,,4294967295,,Minimum tick difference,,,765,,,tmr.min_tick,interface,[0],False,,0,,,,4294967295,,,4,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,,,,,Maximum tick difference,,,769,,,tmr.max_tick,interface,[0],False,,0,,,,,,,8,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,,,,,0:periph will initialize on execute - 1:periph initialized,,,773,,,gpio[0].mode.init,interface,[0],False,,1,,0,1,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,2,,,0:high impedance input - 1:push pull output - 2:open drain output - 3:interrupts and saves event,,,773,,,gpio[0].mode.io_type,interface,[0],False,,1,,1,2,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,,,,If output sets gpio level - 0:low - 1:high,,,773,,,gpio[0].mode.level,interface,[0],False,,1,,3,1,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,2,,,pull of the resistor - 0:none - 1:pullup - 2:pulldown,,,773,,,gpio[0].mode.pull,interface,[0],False,,1,,4,2,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,5,,,for trace tick divisor - max should be 16 for interface,,,773,,,gpio[0].mode.tick_div,interface,[0],False,,1,,6,5,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,,,,padding bits,,,773,,,gpio[0].mode.padding,interface,[0],False,True,1,,11,5,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,,,,The io level of the pin - 0:low - 1:high,VOLATILE,,775,,,gpio[0].status.level,interface,[0],False,,0,,0,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,padding bits,VOLATILE,,775,,,gpio[0].status.padding,interface,[0],False,True,0,,1,7,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,padding bytes,,,776,,,gpio[0].padding[0],interface,[0],False,True,1,1,,,,,,3,0,1,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,0:periph will initialize on execute - 1:periph initialized,,,777,,,gpio[1].mode.init,interface,[0],False,,1,,0,1,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,2,,,0:high impedance input - 1:push pull output - 2:open drain output - 3:interrupts and saves event,,,777,,,gpio[1].mode.io_type,interface,[0],False,,1,,1,2,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,,,,If output sets gpio level - 0:low - 1:high,,,777,,,gpio[1].mode.level,interface,[0],False,,1,,3,1,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,2,,,pull of the resistor - 0:none - 1:pullup - 2:pulldown,,,777,,,gpio[1].mode.pull,interface,[0],False,,1,,4,2,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,5,,,for trace tick divisor - max should be 16 for interface,,,777,,,gpio[1].mode.tick_div,interface,[0],False,,1,,6,5,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,,,,padding bits,,,777,,,gpio[1].mode.padding,interface,[0],False,True,1,,11,5,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,,,,The io level of the pin - 0:low - 1:high,VOLATILE,,779,,,gpio[1].status.level,interface,[0],False,,0,,0,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,padding bits,VOLATILE,,779,,,gpio[1].status.padding,interface,[0],False,True,0,,1,7,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,padding bytes,,,780,,,gpio[1].padding[0],interface,[0],False,True,1,1,,,,,,3,0,1,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,0:periph will initialize on execute - 1:periph initialized,,,781,,,gpio[2].mode.init,interface,[0],False,,1,,0,1,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,2,,,0:high impedance input - 1:push pull output - 2:open drain output - 3:interrupts and saves event,,,781,,,gpio[2].mode.io_type,interface,[0],False,,1,,1,2,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,,,,If output sets gpio level - 0:low - 1:high,,,781,,,gpio[2].mode.level,interface,[0],False,,1,,3,1,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,2,,,pull of the resistor - 0:none - 1:pullup - 2:pulldown,,,781,,,gpio[2].mode.pull,interface,[0],False,,1,,4,2,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,5,,,for trace tick divisor - max should be 16 for interface,,,781,,,gpio[2].mode.tick_div,interface,[0],False,,1,,6,5,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,,,,padding bits,,,781,,,gpio[2].mode.padding,interface,[0],False,True,1,,11,5,,,,,0,,,2,1,,True,False,False,True,['interface']
read-write,,,,,The io level of the pin - 0:low - 1:high,VOLATILE,,783,,,gpio[2].status.level,interface,[0],False,,0,,0,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,padding bits,VOLATILE,,783,,,gpio[2].status.padding,interface,[0],False,True,0,,1,7,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,padding bytes,,,784,,,gpio[2].padding[0],interface,[0],False,True,1,1,,,,,,3,0,1,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,Index of the current trace,,,785,,,trace.index,interface,[0],False,,0,,,,,,,0,0,4,uint32_t,4,0,uint32_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,789,,,trace.tick_div[0],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,790,,,trace.tick_div[1],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,791,,,trace.tick_div[2],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,792,,,trace.tick_div[3],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,793,,,trace.tick_div[4],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,794,,,trace.tick_div[5],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,795,,,trace.tick_div[6],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,796,,,trace.tick_div[7],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,797,,,trace.tick_div[8],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,798,,,trace.tick_div[9],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,799,,,trace.tick_div[10],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,800,,,trace.tick_div[11],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,801,,,trace.tick_div[12],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,802,,,trace.tick_div[13],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,803,,,trace.tick_div[14],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,804,,,trace.tick_div[15],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,805,,,trace.tick_div[16],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,806,,,trace.tick_div[17],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,807,,,trace.tick_div[18],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,808,,,trace.tick_div[19],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,809,,,trace.tick_div[20],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,810,,,trace.tick_div[21],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,811,,,trace.tick_div[22],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,812,,,trace.tick_div[23],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,813,,,trace.tick_div[24],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,814,,,trace.tick_div[25],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,815,,,trace.tick_div[26],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,816,,,trace.tick_div[27],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,817,,,trace.tick_div[28],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,818,,,trace.tick_div[29],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,819,,,trace.tick_div[30],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,820,,,trace.tick_div[31],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,821,,,trace.tick_div[32],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,822,,,trace.tick_div[33],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,823,,,trace.tick_div[34],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,824,,,trace.tick_div[35],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,825,,,trace.tick_div[36],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,826,,,trace.tick_div[37],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,827,,,trace.tick_div[38],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,828,,,trace.tick_div[39],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,829,,,trace.tick_div[40],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,830,,,trace.tick_div[41],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,831,,,trace.tick_div[42],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,832,,,trace.tick_div[43],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,833,,,trace.tick_div[44],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,834,,,trace.tick_div[45],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,835,,,trace.tick_div[46],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,836,,,trace.tick_div[47],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,837,,,trace.tick_div[48],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,838,,,trace.tick_div[49],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,839,,,trace.tick_div[50],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,840,,,trace.tick_div[51],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,841,,,trace.tick_div[52],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,842,,,trace.tick_div[53],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,843,,,trace.tick_div[54],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,844,,,trace.tick_div[55],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,845,,,trace.tick_div[56],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,846,,,trace.tick_div[57],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,847,,,trace.tick_div[58],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,848,,,trace.tick_div[59],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,849,,,trace.tick_div[60],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,850,,,trace.tick_div[61],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,851,,,trace.tick_div[62],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,852,,,trace.tick_div[63],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,853,,,trace.tick_div[64],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,854,,,trace.tick_div[65],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,855,,,trace.tick_div[66],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,856,,,trace.tick_div[67],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,857,,,trace.tick_div[68],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,858,,,trace.tick_div[69],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,859,,,trace.tick_div[70],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,860,,,trace.tick_div[71],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,861,,,trace.tick_div[72],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,862,,,trace.tick_div[73],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,863,,,trace.tick_div[74],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,864,,,trace.tick_div[75],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,865,,,trace.tick_div[76],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,866,,,trace.tick_div[77],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,867,,,trace.tick_div[78],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,868,,,trace.tick_div[79],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,869,,,trace.tick_div[80],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,870,,,trace.tick_div[81],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,871,,,trace.tick_div[82],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,872,,,trace.tick_div[83],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,873,,,trace.tick_div[84],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,874,,,trace.tick_div[85],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,875,,,trace.tick_div[86],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,876,,,trace.tick_div[87],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,877,,,trace.tick_div[88],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,878,,,trace.tick_div[89],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,879,,,trace.tick_div[90],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,880,,,trace.tick_div[91],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,881,,,trace.tick_div[92],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,882,,,trace.tick_div[93],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,883,,,trace.tick_div[94],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,884,,,trace.tick_div[95],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,885,,,trace.tick_div[96],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,886,,,trace.tick_div[97],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,887,,,trace.tick_div[98],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,888,,,trace.tick_div[99],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,889,,,trace.tick_div[100],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,890,,,trace.tick_div[101],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
